student_id,stream,district,difficulty_level,english_fluency,tuition_hours_weekly,commute_fatigue,current_score,hours_needed
4187,Physical Science,Gampaha,8,4,10,0.4802711399505257,70.78527382186982,19.6
4188,Commerce,RemoteArea,3,5,2,0.32089623272841356,65.52958740417631,4.5
4189,Commerce,Colombo,1,6,7,0.4046071034428601,57.488853682808255,1.5
4190,Arts,Kandy,10,10,13,0.06595499636185514,54.06420740928314,19.2
4191,Arts,Gampaha,9,7,3,0.341299793801279,67.44226298960119,16.7
4192,Technology,Ratnapura,5,5,2,0.4655516546676298,66.08728447975629,8.7
4193,Bio Science,Gampaha,1,6,1,0.2700241207663813,64.85040519904145,1.0
4194,Arts,Galle,10,5,8,0.09340985676515462,65.71743308993358,17.5
4195,Commerce,Ratnapura,6,4,13,0.2634442803625007,71.60218122591222,12.0
4196,Physical Science,Ratnapura,10,6,11,0.35347049702974415,78.65449153645412,24.7
4197,Physical Science,Colombo,3,10,6,0.38489424954869894,67.64928705959244,6.1
4198,Physical Science,Galle,4,7,4,0.26185100496599195,63.465922574416304,8.9
4199,Bio Science,Jaffna,8,7,8,0.10868401210932505,56.097089340224464,18.5
4200,Commerce,Kandy,5,10,2,0.4633443942893737,81.78817150550287,7.4
4201,Technology,Gampaha,6,4,12,0.38680870822667857,49.154479148242345,13.7
4202,Physical Science,Galle,10,5,12,0.135344200308802,62.95815242752882,24.5
4203,Physical Science,Galle,4,6,12,0.4059064586981872,58.36389621868838,9.7
4204,English,Galle,6,8,15,0.17393132475902956,40.0934545633653,12.8
4205,Physical Science,Galle,3,4,5,0.15621567233419037,67.8071930723584,6.2
4206,Bio Science,Kandy,10,6,7,0.4315383136735721,60.45107345058453,22.6
4207,Commerce,Gampaha,1,6,8,0.43661760340856065,64.47814151814353,1.4
4208,Commerce,Galle,6,8,3,0.19924070140948957,58.81760738397489,9.6
4209,Physical Science,UpCountry,1,3,0,0.0044614025407822555,71.29914986939704,1.0
4210,Physical Science,Ratnapura,10,5,7,0.09328281069999594,76.72198192363835,21.8
4211,Physical Science,Ratnapura,3,8,9,0.4546481641122793,47.98101450916228,7.5
4212,Commerce,UpCountry,8,5,2,0.4493746685275289,87.48007319895133,13.1
4213,Commerce,Colombo,7,7,5,0.2266723740467238,58.897374176435825,12.5
4214,Physical Science,Galle,8,7,15,0.1520583536379393,76.31370715616502,18.9
4215,Commerce,Gampaha,10,8,3,0.1513741460525858,64.20471663593071,18.9
4216,Technology,Colombo,10,6,5,0.44859740131426906,64.08570348433139,19.0
4217,Physical Science,Ratnapura,2,8,11,0.16236665548775825,73.8525330347166,2.0
4218,Bio Science,Colombo,10,6,2,0.2557901298700548,80.77476086787496,21.2
4219,Commerce,Colombo,7,10,6,0.3655055252964489,74.65585347549077,12.9
4220,Physical Science,Gampaha,4,7,1,0.10474052080470941,56.849808702075485,8.1
4221,Bio Science,Jaffna,1,7,4,0.12691954079294682,60.73626671763695,1.0
4222,Commerce,RemoteArea,3,6,2,0.1790309465475634,52.54759963206335,4.9
4223,Technology,Gampaha,5,4,15,0.327111694673695,78.22786954849731,10.6
4224,Technology,Kandy,10,10,4,0.40874532557316395,70.84852818637863,17.2
4225,Commerce,Kandy,8,6,2,0.27335288166549976,55.868239979310964,13.6
4226,Arts,Kandy,2,9,8,0.06646436832481184,83.89763888166792,1.5
4227,Bio Science,Kandy,2,8,7,0.22312276153486055,79.6070120692935,3.6
4228,Commerce,Ratnapura,8,5,13,0.063845361061597,93.85259165646875,14.4
4229,Bio Science,Ratnapura,9,7,1,0.04414858483334766,48.65259745401227,18.8
4230,Physical Science,Ratnapura,10,8,7,0.2948083849257239,61.99714407310087,21.7
4231,Arts,Colombo,1,10,13,0.4781060558989615,63.55236801567104,1.1
4232,Commerce,Jaffna,2,4,7,0.4188059166670297,100.0,3.4
4233,Bio Science,Colombo,4,7,9,0.3872356312712465,64.64763877944942,8.1
4234,English,Galle,3,7,2,0.36352798293266686,79.9775798644888,3.8
4235,Physical Science,UpCountry,1,3,9,0.4485639285678488,80.02151417713775,2.5
4236,Bio Science,RemoteArea,4,3,4,0.37641754207138883,60.74083856306066,10.4
4237,Physical Science,UpCountry,2,5,1,0.3134386726503857,61.33266236365265,3.7
4238,Arts,Colombo,10,6,9,0.18234004013686017,72.34174715318844,17.5
4239,Arts,Kandy,5,6,5,0.05047194492989637,81.3676485338369,7.8
4240,Bio Science,Colombo,1,6,1,0.2305166819220052,57.91991697136146,1.0
4241,Commerce,Galle,8,6,14,0.46239211807268366,59.37129565643929,16.0
4242,Bio Science,Galle,10,5,3,0.2915501326875763,75.48426600167713,21.7
4243,Arts,Galle,2,6,14,0.09225208994756678,49.79697023126768,2.8
4244,Bio Science,Gampaha,3,4,2,0.32451165424042194,64.79110202763218,7.5
4245,Bio Science,Galle,3,7,0,0.23273111704025223,75.90259400297205,4.1
4246,English,Ratnapura,4,5,7,0.4656900442914832,69.95371296675293,6.2
4247,Physical Science,Ratnapura,7,7,7,0.0804699550310013,54.99536857224963,14.9
4248,Physical Science,Galle,9,8,0,0.35600587425338126,44.98149381122584,21.3
4249,Commerce,Gampaha,3,5,11,0.3408012324034008,83.30610114485411,3.8
4250,English,RemoteArea,1,5,5,0.49177078926075235,59.86501350381903,1.0
4251,Bio Science,Ratnapura,10,4,11,0.28245606330921935,51.97889667522868,27.1
4252,Physical Science,Galle,1,6,0,0.43578701796682,77.08286168562924,1.0
4253,Bio Science,Gampaha,6,7,12,0.012356968765715348,78.01503306033571,13.8
4254,Commerce,Galle,5,8,8,0.06144598411206631,48.22388328150268,8.4
4255,Physical Science,Galle,10,4,0,0.17296928642326526,97.7145764306913,23.5
4256,Commerce,UpCountry,7,6,14,0.3096636985786189,58.89202047676294,14.9
4257,Sinhala,Colombo,7,8,15,0.22453967248370432,79.26074004935411,13.2
4258,Bio Science,UpCountry,3,6,2,0.10134812367329443,90.79876471731052,4.6
4259,Bio Science,Colombo,7,9,8,0.29460186994571724,77.32330166774221,15.1
4260,Bio Science,Ratnapura,9,7,0,0.2833495296706814,63.8876916343388,20.4
4261,Physical Science,Gampaha,8,4,14,0.2622237392604243,45.51599646841798,21.7
4262,Technology,Galle,3,6,1,0.04527805605534907,91.1154341108362,3.6
4263,Bio Science,Gampaha,10,6,3,0.4635127463781154,74.47704804017414,22.7
4264,Bio Science,Galle,5,5,6,0.2961276518507182,41.777192001824574,11.9
4265,Commerce,Jaffna,8,5,7,0.13199587359932863,86.66940094886877,12.6
4266,Bio Science,Colombo,2,9,0,0.34370909519726034,60.9172835067834,3.6
4267,Commerce,UpCountry,7,6,0,0.15895399543444366,55.835132909071596,13.0
4268,Physical Science,Ratnapura,10,8,4,0.25292801338721294,53.418445558390566,22.2
4269,Technology,Galle,10,4,15,0.17056588552949148,70.06742626235601,21.6
4270,English,Gampaha,7,6,7,0.44019701326884647,75.61945683472197,12.7
4271,Commerce,Kandy,8,9,14,0.4969902922674651,59.57960965603585,17.3
4272,English,Gampaha,1,8,0,0.08059103266394935,61.91375463741427,1.0
4273,Physical Science,Colombo,8,7,2,0.011789475278298434,100.0,16.0
4274,Bio Science,Gampaha,1,7,5,0.10966125349102124,69.63549472409149,1.0
4275,Commerce,Colombo,3,6,12,0.2949759915488067,80.4886200657914,4.2
4276,Commerce,Colombo,9,9,0,0.08697556978876653,45.62596406694669,17.5
4277,Bio Science,Colombo,4,10,13,0.40574221230307667,46.138955456823346,9.7
4278,Bio Science,Gampaha,10,4,2,0.2043352883972212,82.96799188281722,22.8
4279,Physical Science,Galle,9,5,11,0.3052663703570648,83.18602638321669,21.2
4280,Bio Science,Kandy,1,7,0,0.22780892081142945,85.70787240040116,1.0
4281,Physical Science,Galle,8,8,3,0.4516639608094768,60.30606059304451,17.9
4282,Arts,Kandy,3,6,8,0.01756766853113889,82.81470749012027,3.0
4283,Physical Science,Jaffna,7,5,12,0.3646509478282998,27.68604608782362,17.9
4284,Physical Science,Jaffna,2,4,15,0.3260860666704333,75.61831329338203,4.2
4285,Commerce,Gampaha,7,7,4,0.32475751549287996,77.49539741352771,12.1
4286,Commerce,Jaffna,7,6,13,0.20699469651910257,56.175622823551144,13.3
4287,Technology,Ratnapura,9,6,2,0.007837614237948765,76.83750828136178,16.0
4288,Commerce,Galle,2,6,9,0.3446203609839789,61.803163376205774,2.5
4289,Bio Science,Galle,8,5,6,0.41473560640412666,61.80449060809319,18.2
4290,Technology,Colombo,5,10,13,0.04261515549367406,62.62100532921456,9.0
4291,Commerce,Galle,10,6,5,0.2208087521219843,86.21976840122407,16.6
4292,Physical Science,Ratnapura,9,8,10,0.0812974269735271,58.18453948354986,19.7
4293,Commerce,Colombo,8,8,8,0.30546889321480414,55.35003030616165,15.6
4294,English,Ratnapura,3,7,3,0.3928024381795183,48.64155372473764,4.8
4295,Bio Science,Galle,3,6,3,0.33335328246370316,55.971363843807175,7.1
4296,Physical Science,Galle,10,8,15,0.15903003524294274,70.42504816738516,24.4
4297,Physical Science,Galle,8,5,8,0.06986635141619191,73.57883503550711,17.1
4298,Physical Science,Ratnapura,9,7,1,0.3971340730252311,49.200635750487315,20.9
4299,Bio Science,Kandy,2,10,9,0.16195842924634607,70.09355864837678,3.3
4300,Commerce,Jaffna,3,4,1,0.011069915872213065,69.67956310787325,5.8
4301,Physical Science,Colombo,8,8,8,0.2857106071746254,50.0083695330796,18.1
4302,English,Kandy,2,9,6,0.12333865511668918,63.94704965667954,1.9
4303,Arts,Ratnapura,8,5,4,0.42060299917908844,60.72727290851505,14.1
4304,Commerce,Colombo,5,6,15,0.07162760219538927,68.60774539111407,9.0
4305,Technology,Gampaha,6,6,13,0.21740042452962516,58.55015724167003,11.5
4306,Physical Science,Jaffna,10,7,4,0.1265651018055059,59.96750412749089,21.8
4307,Bio Science,Colombo,4,10,8,0.34480080961054066,64.4660625903551,7.9
4308,Commerce,Colombo,3,8,12,0.2742654546787108,93.96071915417255,3.7
4309,Technology,Colombo,8,9,14,0.395493859624298,67.67108742899141,15.4
4310,Arts,Colombo,9,8,9,0.2293062876118261,84.57621298680166,15.7
4311,Physical Science,Colombo,8,9,4,0.002404215772197793,83.21166480944932,15.6
4312,English,Gampaha,9,8,8,0.10759824026974785,44.2154691722297,16.5
4313,Physical Science,Jaffna,1,6,7,0.4995785540971368,59.13216198119221,1.0
4314,Technology,Gampaha,5,7,5,0.20267249465475512,83.74259964750775,7.7
4315,Sinhala,Galle,7,4,4,0.31011755394311274,64.71662694155059,13.5
4316,Physical Science,Jaffna,8,5,12,0.4524658040293786,64.25424187163232,19.4
4317,Arts,Colombo,2,9,4,0.010262091072544222,73.25044928892109,2.7
4318,Physical Science,Ratnapura,4,7,4,0.32980369819869765,78.01287812212145,8.1
4319,Bio Science,Galle,7,7,13,0.14418848698921838,66.05943295143916,16.6
4320,Commerce,Ratnapura,5,6,0,0.13962412767621574,55.826187158273655,9.1
4321,Commerce,Colombo,1,7,10,0.11242570162415344,29.54646032089356,1.5
4322,English,Ratnapura,2,6,4,0.4113646081455799,62.7058024668781,2.0
4323,Commerce,Kandy,5,9,2,0.18647386622324724,55.28266381755741,7.9
4324,Bio Science,Kandy,6,9,5,0.03355826913021287,47.40208853522603,11.5
4325,Technology,RemoteArea,1,3,8,0.04842557894158156,60.91997224317948,1.7
4326,English,Galle,3,4,11,0.07430718134340103,59.23882177841109,5.7
4327,Physical Science,Gampaha,6,6,14,0.4494637936254626,69.53747460563974,13.9
4328,Sinhala,Gampaha,6,4,2,0.21372171325367123,56.814955980077286,11.9
4329,Physical Science,Colombo,7,9,0,0.4580246697997604,66.7049606265525,15.2
4330,Technology,Colombo,10,9,7,0.4087397363810622,66.10858484076357,18.6
4331,Physical Science,Colombo,3,10,11,0.418941310628924,84.60324021526657,5.5
4332,Physical Science,Colombo,1,10,12,0.14341590556591632,57.98553152024521,1.0
4333,Bio Science,Colombo,7,6,13,0.13565720635476786,93.19773550384937,14.6
4334,Commerce,Colombo,3,10,13,0.280034189918914,82.50861771269686,4.3
4335,Bio Science,Gampaha,5,5,8,0.20896248099497539,86.30116239049681,10.6
4336,Physical Science,RemoteArea,4,2,9,0.25453034415017334,68.29152081858156,9.5
4337,Commerce,Kandy,1,10,3,0.026602100928849737,57.28025293908663,1.3
4338,English,RemoteArea,7,6,9,0.485795095631264,56.43078696069417,12.8
4339,Bio Science,Gampaha,4,5,13,0.029084403920061563,92.78584610021626,7.1
4340,Physical Science,Gampaha,1,5,13,0.08941564883094366,82.94992203910823,1.0
4341,Bio Science,Gampaha,6,4,12,0.33910026241762903,50.878255203176565,16.2
4342,Physical Science,Colombo,4,8,4,0.07775077586429158,76.66422969923518,7.8
4343,Technology,Colombo,4,7,2,0.05343496385389451,48.61959889445542,5.4
4344,Technology,UpCountry,2,6,13,0.07681019068546108,71.36436134393522,1.7
4345,Commerce,RemoteArea,1,2,12,0.03096012160820455,78.38898891908114,1.9
4346,Bio Science,Ratnapura,3,6,7,0.12565937012917217,85.36964172551534,4.4
4347,Arts,Colombo,10,6,2,0.1355596355074073,64.56316634159856,18.6
4348,Commerce,Gampaha,5,8,3,0.24931104377416086,59.49005877496531,8.8
4349,Technology,Colombo,9,8,9,0.21936125860238753,65.16198308579843,16.2
4350,Commerce,Gampaha,7,6,11,0.23685670757442256,81.50269693442257,13.0
4351,Arts,Colombo,4,7,6,0.3080197521044513,74.82572543320654,6.1
4352,Commerce,Gampaha,8,7,1,0.11548071562477191,60.25499373447811,13.2
4353,Bio Science,Colombo,4,10,0,0.06735206554594758,32.04975199610902,8.9
4354,English,Gampaha,6,7,3,0.4394391393227718,24.98288823859344,11.7
4355,Commerce,Ratnapura,1,8,7,0.31697066978447563,66.8800402688637,1.0
4356,Commerce,Gampaha,6,4,14,0.030331646967399817,49.28125501925932,13.3
4357,Physical Science,RemoteArea,10,5,0,0.48052582495041013,52.067341204281405,23.4
4358,Commerce,Gampaha,5,6,9,0.34653425113420444,61.0958673219476,9.1
4359,Commerce,Galle,2,5,13,0.07585232104350581,97.64728179361336,1.0
4360,Physical Science,Galle,1,8,13,0.48456721583820034,68.33558754456854,1.5
4361,Physical Science,UpCountry,6,3,2,0.18270367162481654,71.79965194269278,13.9
4362,Commerce,Galle,2,8,15,0.4922550399323851,75.06821010739853,2.8
4363,Arts,Jaffna,9,6,3,0.051637814696644246,25.17168686197357,17.5
4364,Commerce,Galle,9,6,3,0.07998460851774786,55.50763442881569,15.6
4365,Physical Science,Ratnapura,1,6,15,0.3287097754374221,49.199546467228224,1.7
4366,Commerce,Gampaha,5,6,2,0.01107173258303662,86.90804643507175,7.2
4367,Physical Science,RemoteArea,8,4,2,0.009344820609117843,33.710284659332295,19.5
4368,Bio Science,Galle,4,5,12,0.3959914161124502,59.68764013094083,9.2
4369,Physical Science,RemoteArea,3,2,6,0.08389016586991016,59.08908916163434,8.2
4370,Physical Science,Galle,5,7,7,0.45939499629380365,48.712404241027755,10.3
4371,Physical Science,Galle,5,5,13,0.21294808108568586,68.0213606600403,11.1
4372,Bio Science,Jaffna,8,7,12,0.43682617714963784,65.36582964998122,20.0
4373,Physical Science,Galle,6,4,9,0.20888179204326424,66.94568471631936,13.5
4374,Bio Science,Kandy,2,10,13,0.26511500248607,74.03736953439656,3.3
4375,Commerce,UpCountry,1,2,3,0.1582570808382064,65.05228291243469,1.8
4376,Bio Science,Galle,3,4,10,0.3290382088779676,70.70714370696528,6.2
4377,Bio Science,Galle,2,8,10,0.15910058297153307,81.68317448802887,2.1
4378,Technology,Jaffna,4,7,14,0.11158504892502463,42.25502728292756,8.4
4379,Physical Science,Gampaha,3,6,7,0.04052365598135038,73.99949741917663,4.0
4380,Commerce,Ratnapura,9,8,7,0.02883467391392336,47.81446315858151,16.2
4381,Physical Science,UpCountry,5,6,5,0.15298717660114447,52.86401519738479,10.5
4382,Physical Science,Kandy,4,6,0,0.3682366726246277,61.81628390104307,8.3
4383,Commerce,Colombo,10,10,6,0.10281003317180815,69.16981524620374,17.7
4384,Commerce,Colombo,9,7,6,0.1496137250697483,70.93581060372509,16.0
4385,Technology,Galle,4,6,4,0.45258570926106195,47.82317232130406,7.3
4386,Commerce,Galle,6,4,5,0.3195787479056603,86.96790635425188,11.6
4387,English,Galle,10,7,13,0.45986119471098824,60.23221261211816,21.1
4388,Physical Science,Kandy,1,9,8,0.45561301700181706,53.208892182924785,1.8
4389,Physical Science,Gampaha,2,7,2,0.031705341242844964,41.920962022528116,3.6
4390,Physical Science,Gampaha,4,7,11,0.4775046624641824,44.94230226768709,9.1
4391,Physical Science,Ratnapura,9,7,3,0.02558897953062783,40.50301297717843,20.4
4392,Commerce,Galle,6,4,8,0.4628094588742434,68.71537562725496,12.7
4393,Commerce,Ratnapura,6,5,14,0.27336671832835796,76.06268633805793,10.2
4394,Physical Science,Kandy,9,7,12,0.26659479143869574,53.036924684857034,21.7
4395,English,Kandy,4,9,9,0.3566320313099095,47.37181775025216,7.9
4396,Technology,Kandy,3,7,13,0.439605635380865,63.32531667506381,4.4
4397,Physical Science,UpCountry,7,4,11,0.30850227783062845,66.9592960466423,18.2
4398,Physical Science,Ratnapura,7,5,1,0.21269992689066075,64.44466226412801,14.8
4399,Physical Science,Galle,9,8,13,0.055944671492386744,52.03570077116889,22.7
4400,Physical Science,Ratnapura,6,7,12,0.3946046529474393,63.49205592657311,14.5
4401,Physical Science,Ratnapura,2,8,8,0.06414674623540256,87.5076633072625,2.4
4402,Commerce,Gampaha,6,8,14,0.3631829305996215,49.078538320354525,12.2
4403,Physical Science,Ratnapura,8,7,4,0.263962472891013,61.56307421015914,18.7
4404,Bio Science,Galle,6,4,2,0.19291796237903425,68.49971600679439,13.6
4405,Sinhala,Kandy,9,7,7,0.3064931931266838,48.981842823089785,17.2
4406,Commerce,Ratnapura,4,6,12,0.3861780430372715,75.16971519598047,7.4
4407,English,Ratnapura,3,4,8,0.4705698092253105,43.9114697664521,7.7
4408,Physical Science,Kandy,5,8,0,0.13234844141889995,69.51775950195585,9.8
4409,Bio Science,Galle,3,7,15,0.47356508010584913,68.15034778413514,5.4
4410,Commerce,Gampaha,2,5,4,0.480474022993896,40.70868854446299,3.4
4411,Physical Science,Kandy,2,6,13,0.4068152572398401,76.8149850197951,4.1
4412,Physical Science,Galle,4,7,8,0.44071858747117454,50.562094241303484,8.4
4413,Commerce,Kandy,3,6,10,0.34621375685858585,62.700337673746354,4.7
4414,Commerce,Colombo,9,10,1,0.01954860996564234,69.95250333675503,15.6
4415,Bio Science,Kandy,7,7,12,0.28753927235269605,51.53334635471559,17.1
4416,Bio Science,Kandy,6,7,0,0.373602281480386,52.075687511623826,14.1
4417,Bio Science,Jaffna,10,7,7,0.4708515673531675,80.39238840817902,22.4
4418,Physical Science,Kandy,8,9,14,0.2852259235094368,35.95289087840239,21.4
4419,Bio Science,RemoteArea,9,5,5,0.3971003391286917,83.78009848672966,20.1
4420,Physical Science,Colombo,3,7,13,0.352519358772247,44.53618411985093,7.1
4421,Physical Science,UpCountry,10,6,15,0.14040144427379092,57.010942992270664,24.5
4422,English,Kandy,7,7,13,0.07736403757567928,70.73618520388808,13.1
4423,Commerce,Jaffna,9,7,1,0.3754526643389502,69.5470977594527,15.8
4424,Arts,Ratnapura,1,6,2,0.1168841805897537,65.46985040181232,1.0
4425,Bio Science,Gampaha,10,8,4,0.12234577731507046,62.70898076755097,22.5
4426,Bio Science,Galle,9,5,0,0.3219731193503238,53.45932509258108,20.9
4427,Physical Science,Jaffna,7,6,1,0.39453423201476423,83.91936140931355,14.1
4428,Physical Science,Ratnapura,10,8,10,0.2911660464306181,76.59434556719039,22.5
4429,Physical Science,Kandy,4,7,11,0.4424915769395356,83.13407349190149,8.3
4430,Arts,Ratnapura,6,7,0,0.10572163462533724,53.679640503921284,10.0
4431,Commerce,RemoteArea,6,3,13,0.12620721477036978,31.57682147484057,13.8
4432,Commerce,Galle,6,8,13,0.31847775207872225,81.80045481299454,11.3
4433,Bio Science,Ratnapura,2,7,10,0.4146840923091485,70.34650350318819,3.6
4434,English,Galle,5,4,6,0.26967590083911674,65.74291952899094,10.0
4435,Physical Science,UpCountry,7,4,6,0.005190786651273094,54.48937749740219,16.7
4436,Physical Science,Gampaha,6,7,9,0.33847156460347055,59.27822119936343,12.5
4437,Bio Science,Jaffna,3,7,14,0.4067912165089674,58.01425376339977,6.9
4438,Arts,Gampaha,5,8,13,0.13827181394798704,67.17751745924161,8.6
4439,Sinhala,Jaffna,8,8,4,0.02709911444113372,44.9648379315776,15.6
4440,Physical Science,Gampaha,5,6,9,0.2589759890537741,75.93916320748191,9.8
4441,Technology,Gampaha,10,8,5,0.021077610175476713,93.0494363053253,18.1
4442,Technology,Gampaha,3,7,12,0.20800837195762217,57.03521106664111,4.8
4443,Physical Science,Colombo,9,8,2,0.00890892223514772,37.108141341595754,20.3
4444,Bio Science,Galle,3,6,10,0.11248336145396826,63.46977428338239,5.2
4445,Bio Science,Gampaha,2,5,1,0.19441122594345495,65.22835004841656,2.4
4446,Sinhala,Gampaha,6,7,9,0.05585294487262893,71.2988084145764,10.4
4447,Physical Science,Galle,8,7,12,0.057077951994341625,90.03765728978543,18.0
4448,Arts,Gampaha,6,8,14,0.4135308701628129,79.237044102241,11.4
4449,Bio Science,Kandy,1,9,8,0.020711933378699754,36.82627144818893,2.0
4450,Arts,UpCountry,8,6,1,0.3444831243368229,41.96039851754477,15.2
4451,Bio Science,Galle,1,7,13,0.40724102467467577,72.58480676803644,1.0
4452,Commerce,Colombo,9,7,0,0.06536117706781946,53.18770298285495,16.4
4453,Technology,Gampaha,8,7,8,0.09768536725673632,86.72690588853237,12.7
4454,Technology,RemoteArea,6,3,7,0.3207466507975147,49.443009696636985,11.6
4455,Technology,Gampaha,2,7,7,0.15782330637160946,77.91064929665104,1.0
4456,Physical Science,Gampaha,9,7,6,0.23821153561745012,53.25989726509975,20.9
4457,Commerce,Colombo,8,6,8,0.418001354139866,67.93289782295584,14.4
4458,Physical Science,Colombo,4,9,10,0.06899158569214492,52.58111209427631,8.4
4459,Bio Science,Jaffna,2,5,15,0.309826260952353,75.8828936651212,3.0
4460,Commerce,Galle,6,6,2,0.47119886114040005,77.09066957803248,9.6
4461,Bio Science,RemoteArea,1,3,7,0.028733314843585267,67.29492820404326,2.1
4462,Commerce,Galle,7,7,0,0.030003382492380604,88.63698806077815,10.7
4463,Sinhala,Colombo,1,10,0,0.2773711863088186,49.19345673115083,1.2
4464,Physical Science,Ratnapura,6,4,10,0.4800378980471646,66.4695281945091,15.1
4465,Commerce,RemoteArea,5,6,12,0.1102368211833944,78.68774101396224,8.3
4466,Bio Science,Gampaha,10,4,14,0.16539598485810025,52.75333218769917,26.7
4467,Physical Science,Gampaha,3,4,14,0.04932398727393683,67.93431370068822,6.5
4468,Physical Science,UpCountry,6,6,15,0.1811236152184249,77.46059834872776,14.8
4469,English,Kandy,4,9,5,0.022166240010039973,76.43799790236494,5.7
4470,Technology,Colombo,6,7,14,0.1945469988723716,84.12764861026392,10.9
4471,English,Galle,4,8,11,0.27774388747101547,52.464056975261315,7.9
4472,Sinhala,RemoteArea,1,4,7,0.4875024133421306,67.82387592691302,2.1
4473,Physical Science,Ratnapura,5,4,7,0.409193989820975,43.776334078161746,12.9
4474,Bio Science,Galle,8,5,9,0.4110327053876746,53.634386829484384,18.8
4475,Commerce,Gampaha,6,6,0,0.11407216228609857,57.38830367277886,10.1
4476,Bio Science,Kandy,10,7,10,0.04361735108442255,82.16041375927166,21.5
4477,Bio Science,UpCountry,9,5,14,0.3015373520521218,74.91872854093855,21.8
4478,Bio Science,RemoteArea,4,4,0,0.2605690975278837,60.6013650356452,9.2
4479,Commerce,Colombo,10,10,8,0.25825193828881565,70.72985066239384,18.4
4480,Commerce,Colombo,9,7,15,0.05450399310035492,75.31805834994941,16.3
4481,Physical Science,Ratnapura,8,8,15,0.2469424471316629,73.03535049187464,19.4
4482,Bio Science,Kandy,3,10,8,0.07517787029978418,55.373845670938096,6.3
4483,Commerce,Ratnapura,6,5,6,0.21105729685591912,48.64965603229237,11.3
4484,Commerce,Gampaha,4,5,0,0.031081316322408015,56.65064458480628,6.9
4485,Physical Science,Ratnapura,1,4,12,0.4284462997042845,54.092082718400064,2.8
4486,Arts,Gampaha,9,4,9,0.006590043152958913,73.81917379243816,16.9
4487,Physical Science,Ratnapura,4,6,1,0.4696615697226649,83.43434246838069,7.8
4488,Bio Science,Galle,5,6,7,0.43144591136446947,71.95460755743166,10.5
4489,Arts,Colombo,3,8,7,0.3763040362846515,36.34792295166218,5.3
4490,Commerce,Gampaha,4,4,10,0.49127529114286234,55.50123692926479,8.2
4491,Physical Science,Galle,9,8,12,0.02690999856379156,66.27223599544557,22.2
4492,Commerce,Jaffna,7,7,4,0.3207985530261733,40.478053689418694,12.9
4493,Commerce,Colombo,8,9,1,0.424651045235858,60.967947596581695,15.6
4494,Arts,Ratnapura,3,5,2,0.06330854826538468,68.03979095047771,4.1
4495,Arts,Jaffna,3,4,4,0.29238748933326364,83.13287896393221,5.4
4496,Commerce,Gampaha,7,5,2,0.1969609543473359,88.28060536843469,11.7
4497,Bio Science,Galle,8,7,9,0.21791355667354667,46.62713788839116,18.8
4498,Physical Science,Gampaha,5,5,0,0.4562620426926131,58.251177935542614,9.7
4499,Physical Science,Gampaha,1,4,13,0.2693257251373662,64.94050230187736,2.6
4500,Bio Science,Gampaha,3,4,5,0.04663102242316208,51.804866288936545,7.1
4501,Commerce,Jaffna,5,4,13,0.46860808692221445,67.97972702928374,11.2
4502,Commerce,UpCountry,3,5,4,0.09260558528144774,60.79895500313346,4.6
4503,Physical Science,Ratnapura,1,4,2,0.44631840823603197,70.2070434357565,2.1
4504,Physical Science,Kandy,7,8,8,0.48546036054268,84.34920894320288,14.4
4505,Bio Science,Ratnapura,1,6,9,0.4389187315803478,66.48545924304665,1.0
4506,Physical Science,Gampaha,10,4,7,0.33856688890446024,56.14925327941399,23.9
4507,Arts,Galle,6,6,6,0.37177590991154513,47.61723184904628,11.5
4508,Physical Science,Gampaha,6,4,11,0.3499336218823776,96.1369130955047,14.9
4509,Commerce,UpCountry,7,5,13,0.23026219392753133,80.10313412409437,13.4
4510,English,Kandy,1,8,12,0.13720985937259356,71.99566351067213,1.0
4511,Physical Science,UpCountry,3,5,14,0.14250136497551485,64.51028931530351,5.6
4512,Bio Science,Galle,9,6,15,0.36558393064306877,91.67818011293065,22.0
4513,Physical Science,Colombo,2,10,12,0.3130182241602751,63.605637239373195,4.1
4514,Commerce,Colombo,5,10,10,0.2924420169845734,39.31824398676188,9.7
4515,Commerce,Gampaha,3,7,1,0.3263044189621988,64.47539631580474,3.6
4516,Bio Science,Colombo,5,8,13,0.38739311771544443,48.082908144614485,13.2
4517,Commerce,Gampaha,7,8,9,0.37417045732276677,68.53141022990718,12.4
4518,Technology,Gampaha,1,4,4,0.05269820289620092,82.16201229871557,1.0
4519,Physical Science,UpCountry,3,3,4,0.1815175248533572,36.912370293221755,8.1
4520,Physical Science,Gampaha,6,8,5,0.13198356839204284,49.00548528311781,13.1
4521,Technology,Galle,7,8,5,0.2691193311120726,75.47091127735759,11.9
4522,Commerce,UpCountry,10,2,2,0.030708041185789403,53.5079388786947,19.9
4523,Technology,Galle,3,8,15,0.3812320237462535,73.72746586574873,5.0
4524,Commerce,Colombo,4,10,10,0.053263666881361915,71.2597079366173,6.2
4525,Technology,Gampaha,6,8,3,0.13570101295530895,74.84354884211623,10.4
4526,Bio Science,Gampaha,5,6,0,0.3913707526105238,50.301125210957174,10.6
4527,Arts,Gampaha,9,8,10,0.025779991459354223,26.72256335851369,16.9
4528,English,Gampaha,1,5,0,0.3301005342779958,65.95296953377135,1.0
4529,Commerce,Galle,5,6,4,0.4622391358971932,38.46494383886095,8.9
